gene_callers_id,source,accession,function,e_value,contig,genome,gene_sh,gene_facet
151190,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.8e-31,MCYST_100.Contig_31,MCYST_100,InsB*,Transposases
151384,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8e-14,MCYST_100.Contig_52,MCYST_100,InsB*,Transposases
157494,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4e-17,MCYST_157.Contig_588,MCYST_157,InsB*,Transposases
159676,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.1e-10,MCYST_162_1.Contig_223,MCYST_162_1,InsB*,Transposases
160263,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.6e-28,MCYST_162_1.Contig_346,MCYST_162_1,InsB*,Transposases
161545,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.2e-10,MCYST_162_2.Contig_2,MCYST_162_2,InsB*,Transposases
161987,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.4e-14,MCYST_162_2.Contig_40,MCYST_162_2,InsB*,Transposases
164856,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.8e-31,MCYST_162.Contig_2,MCYST_162,InsB*,Transposases
165093,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.6e-7,MCYST_162.Contig_23,MCYST_162,InsB*,Transposases
168089,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.3e-13,MCYST_24.Contig_138,MCYST_24,InsB*,Transposases
170584,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.8e-8,MCYST_2.Contig_18,MCYST_2,InsB*,Transposases
172156,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.1e-14,MCYST_2.Contig_68,MCYST_2,InsB*,Transposases
172265,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.9999999999999997e-25,MCYST_2.Contig_73,MCYST_2,InsB*,Transposases
172266,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.1e-26,MCYST_2.Contig_73,MCYST_2,InsB*,Transposases
172377,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",6.9e-14,MCYST_2.Contig_79,MCYST_2,InsB*,Transposases
172427,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.2e-10,MCYST_2.Contig_81,MCYST_2,InsB*,Transposases
172660,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.0999999999999999e-25,MCYST_2.Contig_93,MCYST_2,InsB*,Transposases
172661,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",7.5e-42,MCYST_2.Contig_93,MCYST_2,InsB*,Transposases
172675,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.1999999999999997e-25,MCYST_2.Contig_95,MCYST_2,InsB*,Transposases
172676,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",7.599999999999999e-24,MCYST_2.Contig_95,MCYST_2,InsB*,Transposases
172820,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3e-25,MCYST_2.Contig_102,MCYST_2,InsB*,Transposases
172821,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",6.299999999999999e-26,MCYST_2.Contig_102,MCYST_2,InsB*,Transposases
173404,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.1e-25,MCYST_2.Contig_141,MCYST_2,InsB*,Transposases
173405,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.3e-27,MCYST_2.Contig_141,MCYST_2,InsB*,Transposases
173737,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",6.9e-25,MCYST_2.Contig_169,MCYST_2,InsB*,Transposases
173738,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",9.5e-27,MCYST_2.Contig_169,MCYST_2,InsB*,Transposases
173987,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.999999999999998e-25,MCYST_2.Contig_199,MCYST_2,InsB*,Transposases
173988,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.9e-29,MCYST_2.Contig_199,MCYST_2,InsB*,Transposases
174090,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.7e-16,MCYST_2.Contig_213,MCYST_2,InsB*,Transposases
174091,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.3000000000000002e-30,MCYST_2.Contig_213,MCYST_2,InsB*,Transposases
175324,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.8e-29,MCYST_31.Contig_22,MCYST_31,InsB*,Transposases
175774,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.6e-39,MCYST_31.Contig_40,MCYST_31,InsB*,Transposases
175775,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.5000000000000002e-28,MCYST_31.Contig_40,MCYST_31,InsB*,Transposases
176049,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.5999999999999999e-29,MCYST_31.Contig_52,MCYST_31,InsB*,Transposases
176161,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.1e-25,MCYST_31.Contig_57,MCYST_31,InsB*,Transposases
176452,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.1e-25,MCYST_31.Contig_73,MCYST_31,InsB*,Transposases
176883,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.1999999999999997e-25,MCYST_31.Contig_104,MCYST_31,InsB*,Transposases
176921,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.9e-18,MCYST_31.Contig_107,MCYST_31,InsB*,Transposases
177260,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.5e-14,MCYST_31.Contig_142,MCYST_31,InsB*,Transposases
177261,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",9.900000000000001e-30,MCYST_31.Contig_142,MCYST_31,InsB*,Transposases
177262,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.4e-9,MCYST_31.Contig_142,MCYST_31,InsB*,Transposases
177434,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.2e-23,MCYST_31.Contig_162,MCYST_31,InsB*,Transposases
177662,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.1e-25,MCYST_31.Contig_193,MCYST_31,InsB*,Transposases
178309,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.5e-27,MCYST_31.Contig_304,MCYST_31,InsB*,Transposases
178310,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.8e-25,MCYST_31.Contig_304,MCYST_31,InsB*,Transposases
178523,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.999999999999998e-25,MCYST_31.Contig_357,MCYST_31,InsB*,Transposases
178870,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.8e-26,MCYST_31.Contig_449,MCYST_31,InsB*,Transposases
182325,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.7e-54,MCYST_56.Contig_139,MCYST_56,InsB*,Transposases
183314,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8e-8,MCYST_56.Contig_232,MCYST_56,InsB*,Transposases
184719,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.4e-20,MCYST_62.Contig_8,MCYST_62,InsB*,Transposases
185652,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.4e-9,MCYST_62.Contig_35,MCYST_62,InsB*,Transposases
187286,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.3e-22,MCYST_62.Contig_127,MCYST_62,InsB*,Transposases
187287,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.9e-52,MCYST_62.Contig_127,MCYST_62,InsB*,Transposases
188730,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.3e-27,MCYST_79.Contig_7,MCYST_79,InsB*,Transposases
189487,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.500000000000001e-28,MCYST_79.Contig_51,MCYST_79,InsB*,Transposases
190018,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.7999999999999996e-70,MCYST_79.Contig_94,MCYST_79,InsB*,Transposases
190385,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.7e-11,MCYST_79.Contig_127,MCYST_79,InsB*,Transposases
191024,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",6.9e-20,MCYST_79.Contig_202,MCYST_79,InsB*,Transposases
191842,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.7e-58,MCYST_79.Contig_314,MCYST_79,InsB*,Transposases
191945,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",4.1e-20,MCYST_79.Contig_332,MCYST_79,InsB*,Transposases
192150,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.5e-14,MCYST_79.Contig_370,MCYST_79,InsB*,Transposases
192151,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.9e-55,MCYST_79.Contig_370,MCYST_79,InsB*,Transposases
192676,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.8e-66,MCYST_79.Contig_484,MCYST_79,InsB*,Transposases
192692,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.7e-26,MCYST_79.Contig_488,MCYST_79,InsB*,Transposases
192820,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",3.1e-9,MCYST_79.Contig_524,MCYST_79,InsB*,Transposases
197364,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.0999999999999999e-33,NODOS_103.Contig_503,NODOS_103,InsB*,Transposases
204184,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.9e-7,PSEUDA_13.Contig_17,PSEUDA_13,InsB*,Transposases
210552,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.2e-31,PSEUDA_157.Contig_126,PSEUDA_157,InsB*,Transposases
213427,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.0999999999999999e-32,PSEUDA_281.Contig_11,PSEUDA_281,InsB*,Transposases
213428,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.6e-14,PSEUDA_281.Contig_11,PSEUDA_281,InsB*,Transposases
215758,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",9.3e-12,PSEUDA_281.Contig_93,PSEUDA_281,InsB*,Transposases
217086,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",8.8e-11,PSEUDA_281.Contig_220,PSEUDA_281,InsB*,Transposases
217741,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.2e-31,PSEUDA_31.Contig_8,PSEUDA_31,InsB*,Transposases
221240,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",2.4e-77,PSEUDA_31.Contig_148,PSEUDA_31,InsB*,Transposases
222828,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",7e-89,PSEUDA_70.Contig_9,PSEUDA_70,InsB*,Transposases
223254,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",6.2e-41,PSEUDA_70.Contig_21,PSEUDA_70,InsB*,Transposases
226177,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1.4999999999999998e-47,PSEUDA_70.Contig_205,PSEUDA_70,InsB*,Transposases
226178,COG20_FUNCTION,COG1662!!!COG3677,"Transposase and inactivated derivatives, IS1 family (InsB)!!!Transposase InsA (InsA)",1e-16,PSEUDA_70.Contig_205,PSEUDA_70,InsB*,Transposases
254772,COG20_FUNCTION,COG3677,Transposase InsA (InsA),1.1e-81,VULCA_51.Contig_206,VULCA_51,InsE,Transposases
53306,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),9.5e-46,CYBIM_136_1.Contig_27,CYBIM_136_1,InsE,Transposases
103748,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),7.299999999999999e-46,CYBIM_67.Contig_47,CYBIM_67,InsE,Transposases
105883,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),7.299999999999999e-46,CYBIM_73_1.Contig_6,CYBIM_73_1,InsE,Transposases
108190,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),5.3e-40,CYBIM_73_1.Contig_74,CYBIM_73_1,InsE,Transposases
201374,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),1.4e-21,NODOS_42.Contig_12,NODOS_42,InsE,Transposases
201446,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),3.9e-24,NODOS_42.Contig_16,NODOS_42,InsE,Transposases
207612,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),1.1e-9,PSEUDA_13.Contig_212,PSEUDA_13,InsE,Transposases
232920,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),5.7e-7,VAMPV_156.Contig_107,VAMPV_156,InsE,Transposases
244753,COG20_FUNCTION,COG2963,Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957),8.3000000000000005e-50,VULCA_20.Contig_8,VULCA_20,InsE,Transposases
855,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),9.5e-6,APHAN_134.Contig_8,APHAN_134,InsG,Transposases
1987,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),2.8e-37,APHAN_134.Contig_23,APHAN_134,InsG,Transposases
20326,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),1.6e-34,CYANO_84.Contig_6,CYANO_84,InsG,Transposases
20482,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),8.2e-15,CYANO_84.Contig_10,CYANO_84,InsG,Transposases
144365,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),8.6e-54,DOLIS_187.Contig_68,DOLIS_187,InsG,Transposases
144366,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),1.1999999999999999e-58,DOLIS_187.Contig_68,DOLIS_187,InsG,Transposases
145269,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),8.4e-9,DOLIS_187.Contig_130,DOLIS_187,InsG,Transposases
179418,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),8.5e-10,MCYST_56.Contig_8,MCYST_56,InsG,Transposases
195188,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),5.1000000000000004e-30,NODOS_103.Contig_144,NODOS_103,InsG,Transposases
196952,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),6.2e-14,NODOS_103.Contig_410,NODOS_103,InsG,Transposases
197903,COG20_FUNCTION,COG3385,IS4 transposase InsG (InsG),1.1e-13,NODOS_103.Contig_656,NODOS_103,InsG,Transposases
1724,COG20_FUNCTION,COG0675,Transposase (InsQ),2.1e-26,APHAN_134.Contig_19,APHAN_134,InsQ,Transposases
2864,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-15,APHAN_134.Contig_47,APHAN_134,InsQ,Transposases
3677,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-15,APHAN_134.Contig_86,APHAN_134,InsQ,Transposases
4434,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-12,CYANO_106.Contig_5,CYANO_106,InsQ,Transposases
6461,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3999999999999998e-68,CYANO_106.Contig_92,CYANO_106,InsQ,Transposases
6753,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-43,CYANO_106.Contig_122,CYANO_106,InsQ,Transposases
7071,COG20_FUNCTION,COG0675,Transposase (InsQ),2e-22,CYANO_106.Contig_183,CYANO_106,InsQ,Transposases
7173,COG20_FUNCTION,COG0675,Transposase (InsQ),6.4e-11,CYANO_45.Contig_1,CYANO_45,InsQ,Transposases
7759,COG20_FUNCTION,COG0675,Transposase (InsQ),6.499999999999999e-222,CYANO_45.Contig_3,CYANO_45,InsQ,Transposases
7907,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2999999999999999e-164,CYANO_45.Contig_3,CYANO_45,InsQ,Transposases
8393,COG20_FUNCTION,COG0675,Transposase (InsQ),9.6e-19,CYANO_45.Contig_6,CYANO_45,InsQ,Transposases
8394,COG20_FUNCTION,COG0675,Transposase (InsQ),2.6e-40,CYANO_45.Contig_6,CYANO_45,InsQ,Transposases
8448,COG20_FUNCTION,COG0675,Transposase (InsQ),1.6999999999999997e-152,CYANO_45.Contig_6,CYANO_45,InsQ,Transposases
8449,COG20_FUNCTION,COG0675,Transposase (InsQ),2.4e-19,CYANO_45.Contig_6,CYANO_45,InsQ,Transposases
8471,COG20_FUNCTION,COG0675,Transposase (InsQ),7.7999999999999985e-56,CYANO_45.Contig_7,CYANO_45,InsQ,Transposases
8472,COG20_FUNCTION,COG0675,Transposase (InsQ),5.599999999999999e-41,CYANO_45.Contig_7,CYANO_45,InsQ,Transposases
8869,COG20_FUNCTION,COG0675,Transposase (InsQ),8.499999999999999e-39,CYANO_45.Contig_10,CYANO_45,InsQ,Transposases
8870,COG20_FUNCTION,COG0675,Transposase (InsQ),3.6e-124,CYANO_45.Contig_10,CYANO_45,InsQ,Transposases
8916,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-58,CYANO_45.Contig_10,CYANO_45,InsQ,Transposases
8958,COG20_FUNCTION,COG0675,Transposase (InsQ),3.4999999999999994e-181,CYANO_45.Contig_10,CYANO_45,InsQ,Transposases
9076,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2e-71,CYANO_45.Contig_11,CYANO_45,InsQ,Transposases
9137,COG20_FUNCTION,COG0675,Transposase (InsQ),5.7e-101,CYANO_45.Contig_12,CYANO_45,InsQ,Transposases
9522,COG20_FUNCTION,COG0675,Transposase (InsQ),3.5e-110,CYANO_45.Contig_17,CYANO_45,InsQ,Transposases
9523,COG20_FUNCTION,COG0675,Transposase (InsQ),8e-43,CYANO_45.Contig_17,CYANO_45,InsQ,Transposases
9546,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7000000000000003e-59,CYANO_45.Contig_17,CYANO_45,InsQ,Transposases
9796,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-17,CYANO_45.Contig_20,CYANO_45,InsQ,Transposases
10312,COG20_FUNCTION,COG0675,Transposase (InsQ),5.7e-203,CYANO_45.Contig_30,CYANO_45,InsQ,Transposases
10621,COG20_FUNCTION,COG0675,Transposase (InsQ),3.9e-198,CYANO_45.Contig_37,CYANO_45,InsQ,Transposases
10637,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9999999999999996e-146,CYANO_45.Contig_38,CYANO_45,InsQ,Transposases
10773,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-112,CYANO_45.Contig_41,CYANO_45,InsQ,Transposases
10780,COG20_FUNCTION,COG0675,Transposase (InsQ),1.0999999999999998e-198,CYANO_45.Contig_42,CYANO_45,InsQ,Transposases
11131,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4999999999999997e-32,CYANO_45.Contig_58,CYANO_45,InsQ,Transposases
11143,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2e-101,CYANO_45.Contig_58,CYANO_45,InsQ,Transposases
11397,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1e-204,CYANO_51_1.Contig_1,CYANO_51_1,InsQ,Transposases
11631,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1999999999999994e-179,CYANO_51_1.Contig_3,CYANO_51_1,InsQ,Transposases
11670,COG20_FUNCTION,COG0675,Transposase (InsQ),7.099999999999999e-144,CYANO_51_1.Contig_3,CYANO_51_1,InsQ,Transposases
11678,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-173,CYANO_51_1.Contig_3,CYANO_51_1,InsQ,Transposases
11755,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-171,CYANO_51_1.Contig_4,CYANO_51_1,InsQ,Transposases
11789,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3999999999999998e-174,CYANO_51_1.Contig_4,CYANO_51_1,InsQ,Transposases
11819,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1999999999999999e-165,CYANO_51_1.Contig_5,CYANO_51_1,InsQ,Transposases
11906,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-135,CYANO_51_1.Contig_6,CYANO_51_1,InsQ,Transposases
11918,COG20_FUNCTION,COG0675,Transposase (InsQ),4.4e-156,CYANO_51_1.Contig_6,CYANO_51_1,InsQ,Transposases
11928,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8999999999999997e-163,CYANO_51_1.Contig_6,CYANO_51_1,InsQ,Transposases
12021,COG20_FUNCTION,COG0675,Transposase (InsQ),4.9999999999999995e-196,CYANO_51_1.Contig_8,CYANO_51_1,InsQ,Transposases
12062,COG20_FUNCTION,COG0675,Transposase (InsQ),3.3e-140,CYANO_51_1.Contig_8,CYANO_51_1,InsQ,Transposases
12102,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5e-155,CYANO_51_1.Contig_9,CYANO_51_1,InsQ,Transposases
12135,COG20_FUNCTION,COG0675,Transposase (InsQ),4.9999999999999995e-112,CYANO_51_1.Contig_9,CYANO_51_1,InsQ,Transposases
12145,COG20_FUNCTION,COG0675,Transposase (InsQ),6.7e-139,CYANO_51_1.Contig_10,CYANO_51_1,InsQ,Transposases
12172,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-178,CYANO_51_1.Contig_10,CYANO_51_1,InsQ,Transposases
12255,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2999999999999999e-129,CYANO_51_1.Contig_12,CYANO_51_1,InsQ,Transposases
12320,COG20_FUNCTION,COG0675,Transposase (InsQ),3e-41,CYANO_51_1.Contig_13,CYANO_51_1,InsQ,Transposases
12428,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8e-106,CYANO_51_1.Contig_14,CYANO_51_1,InsQ,Transposases
12429,COG20_FUNCTION,COG0675,Transposase (InsQ),3.5999999999999995e-70,CYANO_51_1.Contig_15,CYANO_51_1,InsQ,Transposases
12433,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-42,CYANO_51_1.Contig_15,CYANO_51_1,InsQ,Transposases
12434,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-139,CYANO_51_1.Contig_15,CYANO_51_1,InsQ,Transposases
12606,COG20_FUNCTION,COG0675,Transposase (InsQ),8.8e-173,CYANO_51_1.Contig_18,CYANO_51_1,InsQ,Transposases
12647,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-6,CYANO_51_1.Contig_19,CYANO_51_1,InsQ,Transposases
